year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2016,3,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",379.00,32.00,17.26,3.14,5.21,0.00,6.39,0.00,0.00,1755.00,881.00,232.00,250.00,0.00,392.00
2016,2,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",342.00,41.00,16.76,3.10,4.66,0.00,16.47,0.00,0.00,2249.00,949.00,267.00,126.00,0.00,907.00
2016,1,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",354.00,48.00,21.93,5.84,9.84,0.00,10.40,0.00,0.00,2774.00,1064.00,903.00,438.00,0.00,369.00
2015,12,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",394.00,74.00,34.23,11.27,10.70,0.00,17.80,2.00,0.00,4445.00,1651.00,1061.00,492.00,0.00,1241.00
2015,11,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",393.00,50.00,25.62,3.08,7.42,0.00,13.88,0.00,1.00,1593.00,912.00,84.00,207.00,0.00,390.00
2015,10,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",455.00,25.00,17.25,0.00,3.19,0.00,4.56,0.00,0.00,970.00,743.00,0.00,87.00,0.00,140.00
2015,9,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",385.00,29.00,12.60,3.30,7.46,0.00,5.64,0.00,0.00,1436.00,419.00,336.00,195.00,0.00,486.00
2015,8,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",408.00,74.00,24.93,7.74,21.03,0.00,20.30,0.00,1.00,4166.00,1213.00,649.00,914.00,0.00,1390.00
2015,7,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",406.00,75.00,30.48,8.13,19.56,0.00,16.83,0.00,0.00,4759.00,1998.00,765.00,595.00,0.00,1401.00
2015,6,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",398.00,84.00,37.05,11.47,16.57,0.00,18.91,1.00,1.00,4955.00,2001.00,1344.00,563.00,0.00,1047.00
2015,5,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",420.00,57.00,21.03,8.00,14.18,0.00,13.78,1.00,0.00,3373.00,1332.00,601.00,507.00,0.00,933.00
2015,4,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",409.00,53.00,26.26,4.37,9.70,0.00,12.68,2.00,0.00,2020.00,942.00,240.00,312.00,0.00,526.00
2015,3,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",397.00,55.00,31.88,0.56,12.58,0.00,9.98,0.00,0.00,1614.00,984.00,9.00,314.00,0.00,307.00
2015,2,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",303.00,45.00,20.03,5.91,9.97,0.00,9.09,4.00,0.00,1696.00,889.00,196.00,321.00,0.00,290.00
2015,1,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",322.00,46.00,14.78,2.81,12.75,0.00,15.67,0.00,0.00,1748.00,641.00,78.00,334.00,0.00,695.00
2014,12,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",380.00,45.00,18.72,3.21,15.77,0.00,7.30,0.00,0.00,1496.00,682.00,146.00,438.00,0.00,230.00
2014,11,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",352.00,41.00,22.30,0.61,8.70,0.00,9.40,0.00,1.00,1277.00,729.00,23.00,249.00,0.00,276.00
2014,10,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",369.00,48.00,18.66,1.61,13.96,0.00,13.77,0.00,0.00,1999.00,659.00,104.00,493.00,0.00,743.00
2014,9,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",328.00,55.00,22.08,2.18,16.57,0.00,14.18,0.00,0.00,2174.00,943.00,159.00,526.00,0.00,546.00
2014,8,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",349.00,62.00,29.44,6.94,12.93,0.00,12.68,5.00,1.00,3648.00,1282.00,491.00,611.00,0.00,1264.00
2014,7,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",349.00,54.00,27.41,0.43,11.10,0.00,15.06,0.00,1.00,2201.00,1024.00,42.00,349.00,0.00,786.00
2014,6,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",346.00,89.00,39.72,5.76,20.74,0.00,22.78,0.00,0.00,4204.00,1791.00,339.00,828.00,0.00,1246.00
2014,5,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",357.00,59.00,29.44,2.05,17.12,0.00,10.38,0.00,1.00,2183.00,1098.00,85.00,537.00,0.00,463.00
2014,4,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",354.00,64.00,27.82,4.27,13.22,0.00,18.69,0.00,0.00,2862.00,1196.00,314.00,466.00,0.00,886.00
2014,3,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",365.00,52.00,31.80,1.42,7.55,0.00,11.23,0.00,0.00,2192.00,1463.00,60.00,223.00,0.00,446.00
2014,2,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",282.00,43.00,22.34,1.77,6.64,0.00,12.25,18.00,0.00,1537.00,819.00,40.00,179.00,0.00,499.00
2014,1,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",310.00,74.00,32.19,10.71,10.41,0.00,20.68,19.00,0.00,4068.00,1548.00,881.00,423.00,0.00,1216.00
